Num_Quest	Post	Age	Gender	Years_Service	Years_Operations	Command_Area	Homicide	Homicide_Robbery	Vehicle_Robbery	Home_Robbery	Street_Robbery	Cargo_Theft	Bank_Robbery	Comertial_Establish_Robbery	Theft	Kidnapping	Drug_Seizure	Arm_Seizure	Threat	Narcotic_Use	Drug_Trafficking	Disruption_of_Silence	Traffic_Accident	Illegal_Weapon	Domestic_Violence	Bank_Alarm	Strategy
134.0	2.0	30.0	1.0	10.0	10.0	6.0	2.0	2.0	3.0	3.0	5.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	2.0	3.0	2.0	3.0	7.0
134.0	2.0	30.0	1.0	10.0	10.0	6.0	1.0	1.0	2.0	2.0	4.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	8.0
134.0	2.0	30.0	1.0	10.0	10.0	6.0	2.0	2.0	3.0	1.0	3.0	3.0	3.0	3.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	3.0	2.0	2.0	4.0	9.0
134.0	2.0	30.0	1.0	10.0	10.0	6.0	2.0	2.0	3.0	1.0	2.0	2.0	1.0	1.0	1.0	2.0	5.0	5.0	1.0	5.0	5.0	2.0	2.0	5.0	1.0	1.0	10.0
134.0	2.0	30.0	1.0	10.0	10.0	6.0	2.0	2.0	3.0	1.0	2.0	2.0	1.0	1.0	1.0	2.0	5.0	5.0	1.0	5.0	5.0	2.0	2.0	5.0	1.0	1.0	11.0
134.0	2.0	30.0	1.0	10.0	10.0	6.0	2.0	2.0	3.0	1.0	2.0	2.0	1.0	1.0	1.0	4.0	5.0	5.0	1.0	5.0	5.0	2.0	2.0	5.0	1.0	1.0	12.0
134.0	2.0	30.0	1.0	10.0	10.0	6.0	3.0	3.0	3.0	1.0	2.0	3.0	4.0	4.0	1.0	3.0	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	1.0	3.0	13.0
134.0	2.0	30.0	1.0	10.0	10.0	6.0	2.0	2.0	4.0	1.0	2.0	3.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	2.0	2.0	1.0	5.0	2.0	1.0	1.0	14.0
134.0	2.0	30.0	1.0	10.0	10.0	6.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	15.0
134.0	2.0	30.0	1.0	10.0	10.0	6.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	16.0
134.0	2.0	30.0	1.0	10.0	10.0	6.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	17.0
135.0	2.0	35.0	1.0	11.0	8.0	6.0	2.0	2.0	2.0	2.0	3.0	2.0	2.0	3.0	2.0	2.0	3.0	3.0	3.0	3.0	3.0	2.0	2.0	2.0	2.0	2.0	1.0
135.0	2.0	35.0	1.0	11.0	8.0	6.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	5.0	5.0	4.0	5.0	5.0	3.0	4.0	4.0	3.0	2.0	2.0
135.0	2.0	35.0	1.0	11.0	8.0	6.0	4.0	3.0	4.0	4.0	5.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	4.0	5.0	5.0	3.0	2.0	3.0	3.0	2.0	3.0
135.0	2.0	35.0	1.0	11.0	8.0	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0
135.0	2.0	35.0	1.0	11.0	8.0	6.0	4.0	4.0	4.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	3.0	2.0	1.0	2.0	2.0	2.0	5.0
135.0	2.0	35.0	1.0	11.0	8.0	6.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	5.0	3.0	2.0	4.0	3.0	2.0	6.0
135.0	2.0	35.0	1.0	11.0	8.0	6.0	5.0	5.0	4.0	4.0	5.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0	4.0	5.0	5.0	3.0	2.0	4.0	4.0	3.0	7.0
135.0	2.0	35.0	1.0	11.0	8.0	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
135.0	2.0	35.0	1.0	11.0	8.0	6.0	5.0	5.0	5.0	4.0	5.0	4.0	4.0	5.0	5.0	5.0	5.0	5.0	3.0	5.0	5.0	2.0	2.0	3.0	3.0	2.0	9.0
135.0	2.0	35.0	1.0	11.0	8.0	6.0	5.0	5.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	3.0	4.0	5.0	2.0	2.0	4.0	4.0	2.0	10.0
135.0	2.0	35.0	1.0	11.0	8.0	6.0	5.0	5.0	5.0	4.0	5.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	5.0	2.0	2.0	3.0	3.0	2.0	11.0
135.0	2.0	35.0	1.0	11.0	8.0	6.0	5.0	5.0	5.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	2.0	5.0	5.0	2.0	3.0	5.0	2.0	2.0	12.0
135.0	2.0	35.0	1.0	11.0	8.0	6.0	5.0	5.0	5.0	4.0	5.0	5.0	4.0	5.0	5.0	5.0	4.0	4.0	3.0	4.0	4.0	2.0	2.0	3.0	3.0	3.0	13.0
135.0	2.0	35.0	1.0	11.0	8.0	6.0	4.0	4.0	4.0	2.0	3.0	4.0	4.0	4.0	3.0	3.0	4.0	4.0	3.0	3.0	4.0	2.0	4.0	4.0	2.0	2.0	14.0
135.0	2.0	35.0	1.0	11.0	8.0	6.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	4.0	4.0	2.0	3.0	4.0	2.0	2.0	3.0	3.0	3.0	15.0
135.0	2.0	35.0	1.0	11.0	8.0	6.0	4.0	4.0	4.0	3.0	4.0	5.0	4.0	4.0	3.0	4.0	5.0	5.0	4.0	4.0	5.0	2.0	2.0	4.0	3.0	2.0	16.0
