t	Year	Month	Date	Hour	Day	Holidays	Flow_1	Flow_2
13060	2014	6	29	4 	1	0	457	329
13061	2014	6	29	5 	1	0	696	576
13062	2014	6	29	6 	1	0	1035	956
13063	2014	6	29	7 	1	0	1498	1318
13064	2014	6	29	8 	1	0	1862	1574
13065	2014	6	29	9 	1	0	2068	1985
13066	2014	6	29	10	1	0	2397	2339
13067	2014	6	29	11	1	0	2486	2905
13068	2014	6	29	12	1	0	2931	3574
13069	2014	6	29	13	1	0	2813	3472
13070	2014	6	29	14	1	0	2527	3022
13071	2014	6	29	15	1	0	2816	3285
13072	2014	6	29	16	1	0	3288	3696
13073	2014	6	29	17	1	0	3701	3706
13074	2014	6	29	18	1	0	3534	3663
13075	2014	6	29	19	1	0	2839	3586
13076	2014	6	29	20	1	0	2672	3510
13077	2014	6	29	21	1	0	2339	2711
13078	2014	6	29	22	1	0	1872	2074
13079	2014	6	29	23	1	0	1009	1166
13080	2014	6	30	0 	2	0	500	544
13081	2014	6	30	1 	2	0	288	350
13082	2014	6	30	2 	2	0	204	194
13083	2014	6	30	3 	2	0	200	200
13084	2014	6	30	4 	2	0	535	500
13085	2014	6	30	5 	2	0	2006	1753
13086	2014	6	30	6 	2	0	4741	3219
13087	2014	6	30	7 	2	0	4954	4022
13088	2014	6	30	8 	2	0	4955	3902
13089	2014	6	30	9 	2	0	4500	3493
13090	2014	6	30	10	2	0	4179	3425
13091	2014	6	30	11	2	0	3759	3435
13092	2014	6	30	12	2	0	3817	3636
13093	2014	6	30	13	2	0	3685	3840
13094	2014	6	30	14	2	0	3317	3985
13095	2014	6	30	15	2	0	3475	4097
13096	2014	6	30	16	2	0	3898	4569
13097	2014	6	30	17	2	0	4080	5096
13098	2014	6	30	18	2	0	4128	5193
13099	2014	6	30	19	2	0	3100	4807
13100	2014	6	30	20	2	0	2761	3529
13101	2014	6	30	21	2	0	1896	2552
13102	2014	6	30	22	2	0	1470	1976
13103	2014	6	30	23	2	0	927	1176
13104	2014	7	1	0 	3	0	528	550
13105	2014	7	1	1 	3	0	313	289
13106	2014	7	1	2 	3	0	230	154
13107	2014	7	1	3 	3	0	213	195
13108	2014	7	1	4 	3	0	497	498
13109	2014	7	1	5 	3	0	1957	1694
13110	2014	7	1	6 	3	0	4668	3028
13111	2014	7	1	7 	3	0	4607	3968
13112	2014	7	1	8 	3	0	4683	3850
13113	2014	7	1	9 	3	0	4622	3504
13114	2014	7	1	10	3	0	4391	3477
13115	2014	7	1	11	3	0	3911	3589
13116	2014	7	1	12	3	0	3694	3706
13117	2014	7	1	13	3	0	3736	3819
13118	2014	7	1	14	3	0	3465	3828
13119	2014	7	1	15	3	0	3769	4057
13120	2014	7	1	16	3	0	3943	4721
13121	2014	7	1	17	3	0	4244	5182
13122	2014	7	1	18	3	0	4013	5229
13123	2014	7	1	19	3	0	3447	4963
13124	2014	7	1	20	3	0	2660	3805
13125	2014	7	1	21	3	0	2049	2647
13126	2014	7	1	22	3	0	1654	2083
13127	2014	7	1	23	3	0	1029	1165
13128	2014	7	2	0 	4	0	566	530
13129	2014	7	2	1 	4	0	347	348
13130	2014	7	2	2 	4	0	238	196
13131	2014	7	2	3 	4	0	234	228
13132	2014	7	2	4 	4	0	536	465
13133	2014	7	2	5 	4	0	1959	1633
13134	2014	7	2	6 	4	0	4731	3132
13135	2014	7	2	7 	4	0	5010	3735
13136	2014	7	2	8 	4	0	4845	3944
13137	2014	7	2	9 	4	0	4587	3885
13138	2014	7	2	10	4	0	4243	3728
13139	2014	7	2	11	4	0	4225	3418
13140	2014	7	2	12	4	0	4079	3707
13141	2014	7	2	13	4	0	3998	3524
13142	2014	7	2	14	4	0	3723	4467
13143	2014	7	2	15	4	0	4046	4106
13144	2014	7	2	16	4	0	4061	4806
13145	2014	7	2	17	4	0	4122	5136
13146	2014	7	2	18	4	0	3702	5371
13147	2014	7	2	19	4	0	3829	4958
13148	2014	7	2	20	4	0	3252	4456
13149	2014	7	2	21	4	0	2554	3024
13150	2014	7	2	22	4	0	1850	2249
13151	2014	7	2	23	4	0	1216	1327
13152	2014	7	3	0 	5	0	677	641
13153	2014	7	3	1 	5	0	378	338
13154	2014	7	3	2 	5	0	301	212
13155	2014	7	3	3 	5	0	232	197
13156	2014	7	3	4 	5	0	535	500
13157	2014	7	3	5 	5	0	1846	1733
13158	2014	7	3	6 	5	0	4588	3328
13159	2014	7	3	7 	5	0	5021	4219
13160	2014	7	3	8 	5	0	4925	3915
13161	2014	7	3	9 	5	0	4419	3948
13162	2014	7	3	10	5	0	4055	3819
13163	2014	7	3	11	5	0	4387	3421
13164	2014	7	3	12	5	0	4364	3634
13165	2014	7	3	13	5	0	4188	4143
13166	2014	7	3	14	5	0	4102	4133
13167	2014	7	3	15	5	0	4477	4277
13168	2014	7	3	16	5	0	4304	4642
13169	2014	7	3	17	5	0	4661	4812
13170	2014	7	3	18	5	0	4384	5276
13171	2014	7	3	19	5	0	3981	5168
13172	2014	7	3	20	5	0	3609	4831
13173	2014	7	3	21	5	0	2977	3785
13174	2014	7	3	22	5	0	2594	2677
13175	2014	7	3	23	5	0	1646	1781
13176	2014	7	4	0 	6	1	1026	1062
13177	2014	7	4	1 	6	1	621	639
13178	2014	7	4	2 	6	1	381	324
13179	2014	7	4	3 	6	1	400	320
13180	2014	7	4	4 	6	1	838	446
13181	2014	7	4	5 	6	1	1610	1112
13182	2014	7	4	6 	6	1	2737	1838
13183	2014	7	4	7 	6	1	3255	2431
13184	2014	7	4	8 	6	1	3531	2454
13185	2014	7	4	9 	6	1	3650	2534
13186	2014	7	4	10	6	1	4217	2848
13187	2014	7	4	11	6	1	3951	3292
13188	2014	7	4	12	6	1	3848	4014
13189	2014	7	4	13	6	1	3675	3788
13190	2014	7	4	14	6	1	3251	3717
13191	2014	7	4	15	6	1	3362	4476
13192	2014	7	4	16	6	1	2366	3363
13193	2014	7	4	17	6	1	692	881
13194	2014	7	4	18	6	1	688	709
13195	2014	7	4	19	6	1	1905	1905
13196	2014	7	4	20	6	1	2176	2502
13197	2014	7	4	21	6	1	2027	2277
13198	2014	7	4	22	6	1	1802	1921
13199	2014	7	4	23	6	1	1332	1456
13200	2014	7	5	0 	7	0	837	832
13201	2014	7	5	1 	7	0	574	493
13202	2014	7	5	2 	7	0	389	289
13203	2014	7	5	3 	7	0	307	266
13204	2014	7	5	4 	7	0	487	410
13205	2014	7	5	5 	7	0	1060	853
13206	2014	7	5	6 	7	0	1831	1684
13207	2014	7	5	7 	7	0	2873	2483
13208	2014	7	5	8 	7	0	3320	3003
13209	2014	7	5	9 	7	0	3492	3058
13210	2014	7	5	10	7	0	3761	3243
13211	2014	7	5	11	7	0	3829	3583
13212	2014	7	5	12	7	0	3993	3879
13213	2014	7	5	13	7	0	3570	3878
13214	2014	7	5	14	7	0	3115	3413
13215	2014	7	5	15	7	0	3256	3509
13216	2014	7	5	16	7	0	3679	3711
13217	2014	7	5	17	7	0	3444	3538
13218	2014	7	5	18	7	0	3271	3646
13219	2014	7	5	19	7	0	2761	3225
13220	2014	7	5	20	7	0	2854	3383
13221	2014	7	5	21	7	0	2180	2620
13222	2014	7	5	22	7	0	2263	1985
13223	2014	7	5	23	7	0	1847	1928
13224	2014	7	6	0 	1	0	1339	1280
13225	2014	7	6	1 	1	0	926	871
13226	2014	7	6	2 	1	0	673	553
13227	2014	7	6	3 	1	0	418	350
13228	2014	7	6	4 	1	0	493	396
13229	2014	7	6	5 	1	0	832	596
13230	2014	7	6	6 	1	0	1171	1067
13231	2014	7	6	7 	1	0	1503	1522
13232	2014	7	6	8 	1	0	1923	1946
13233	2014	7	6	9 	1	0	2170	2303
13234	2014	7	6	10	1	0	2331	2858
13235	2014	7	6	11	1	0	2696	3259
13236	2014	7	6	12	1	0	2903	4069
13237	2014	7	6	13	1	0	3057	4171
13238	2014	7	6	14	1	0	3002	3832
13239	2014	7	6	15	1	0	3107	3748
13240	2014	7	6	16	1	0	3684	3885
13241	2014	7	6	17	1	0	4048	3772
13242	2014	7	6	18	1	0	4015	3846
13243	2014	7	6	19	1	0	3564	3679
13244	2014	7	6	20	1	0	2628	3539
13245	2014	7	6	21	1	0	2422	3329
13246	2014	7	6	22	1	0	2034	2592
13247	2014	7	6	23	1	0	1027	1474
13248	2014	7	7	0 	2	0	588	710
13249	2014	7	7	1 	2	0	332	348
13250	2014	7	7	2 	2	0	179	215
13251	2014	7	7	3 	2	0	203	228
13252	2014	7	7	4 	2	0	510	470
13253	2014	7	7	5 	2	0	2042	1748
13254	2014	7	7	6 	2	0	4281	3323
13255	2014	7	7	7 	2	0	5052	4064
13256	2014	7	7	8 	2	0	5057	3886
13257	2014	7	7	9 	2	0	4543	3826
13258	2014	7	7	10	2	0	4210	3730
13259	2014	7	7	11	2	0	3907	3519
13260	2014	7	7	12	2	0	3740	3584
13261	2014	7	7	13	2	0	3721	3995
13262	2014	7	7	14	2	0	3736	4123
13263	2014	7	7	15	2	0	3831	4226
13264	2014	7	7	16	2	0	3906	4291
13265	2014	7	7	17	2	0	3728	5012
13266	2014	7	7	18	2	0	4079	5138
13267	2014	7	7	19	2	0	3947	4926
13268	2014	7	7	20	2	0	2995	4500
13269	2014	7	7	21	2	0	2174	2857
13270	2014	7	7	22	2	0	1779	2049
13271	2014	7	7	23	2	0	1043	1204
13272	2014	7	8	0 	3	1	636	601
13273	2014	7	8	1 	3	1	406	331
13274	2014	7	8	2 	3	1	227	187
13275	2014	7	8	3 	3	1	211	195
13276	2014	7	8	4 	3	1	480	475
13277	2014	7	8	5 	3	1	1663	1695
13278	2014	7	8	6 	3	1	4173	3250
13279	2014	7	8	7 	3	1	4677	4018
13280	2014	7	8	8 	3	1	4256	3966
13281	2014	7	8	9 	3	1	3660	3118
13282	2014	7	8	10	3	1	3379	3403
13283	2014	7	8	11	3	1	3474	3355
13284	2014	7	8	12	3	1	4146	4632
13285	2014	7	8	13	3	1	4594	5007
13286	2014	7	8	14	3	1	4745	5254
13287	2014	7	8	15	3	1	4665	5193
13288	2014	7	8	16	3	1	2159	3172
13289	2014	7	8	17	3	1	738	775
13290	2014	7	8	18	3	1	906	1016
13291	2014	7	8	19	3	1	1564	1782
13292	2014	7	8	20	3	1	1836	2081
13293	2014	7	8	21	3	1	1630	1826
13294	2014	7	8	22	3	1	1264	1465
13295	2014	7	8	23	3	1	892	932
13296	2014	7	9	0 	4	0	522	483
13297	2014	7	9	1 	4	0	362	308
13298	2014	7	9	2 	4	0	191	206
13299	2014	7	9	3 	4	0	187	246
13300	2014	7	9	4 	4	0	476	497
13301	2014	7	9	5 	4	0	1852	1694
13302	2014	7	9	6 	4	0	4640	3240
13303	2014	7	9	7 	4	0	4711	4013
13304	2014	7	9	8 	4	0	4861	3930
13305	2014	7	9	9 	4	0	4765	3630
13306	2014	7	9	10	4	0	4463	3839
13307	2014	7	9	11	4	0	4117	3446
13308	2014	7	9	12	4	0	3765	3785
13309	2014	7	9	13	4	0	3634	4082
13310	2014	7	9	14	4	0	3710	4027
13311	2014	7	9	15	4	0	3788	4045
13312	2014	7	9	16	4	0	4237	4500
13313	2014	7	9	17	4	0	4028	4957
13314	2014	7	9	18	4	0	3951	5297
13315	2014	7	9	19	4	0	2929	4742
13316	2014	7	9	20	4	0	2879	4224
13317	2014	7	9	21	4	0	2107	2476
13318	2014	7	9	22	4	0	1773	1894
13319	2014	7	9	23	4	0	1025	1130
13320	2014	7	10	0 	5	0	615	579
13321	2014	7	10	1 	5	0	320	276
13322	2014	7	10	2 	5	0	210	202
13323	2014	7	10	3 	5	0	239	218
13324	2014	7	10	4 	5	0	521	490
13325	2014	7	10	5 	5	0	1880	1507
13326	2014	7	10	6 	5	0	4704	2850
13327	2014	7	10	7 	5	0	4756	3929
13328	2014	7	10	8 	5	0	4987	4031
13329	2014	7	10	9 	5	0	4828	3861
13330	2014	7	10	10	5	0	4410	3827
13331	2014	7	10	11	5	0	3929	3430
13332	2014	7	10	12	5	0	4006	3504
13333	2014	7	10	13	5	0	3730	3719
13334	2014	7	10	14	5	0	3606	4021
13335	2014	7	10	15	5	0	3371	4151
13336	2014	7	10	16	5	0	3752	4559
13337	2014	7	10	17	5	0	3754	4728
13338	2014	7	10	18	5	0	3885	4336
13339	2014	7	10	19	5	0	3264	5051
13340	2014	7	10	20	5	0	2941	4384
13341	2014	7	10	21	5	0	2528	3595
13342	2014	7	10	22	5	0	1897	2349
13343	2014	7	10	23	5	0	1071	1429
13344	2014	7	11	0 	6	0	616	642
13345	2014	7	11	1 	6	0	351	357
13346	2014	7	11	2 	6	0	227	210
13347	2014	7	11	3 	6	0	415	254
13348	2014	7	11	4 	6	0	709	513
13349	2014	7	11	5 	6	0	1797	1444
13350	2014	7	11	6 	6	0	4327	2972
13351	2014	7	11	7 	6	0	4589	3679
13352	2014	7	11	8 	6	0	4603	3723
13353	2014	7	11	9 	6	0	4349	3393
13354	2014	7	11	10	6	0	4293	3730
13355	2014	7	11	11	6	0	4008	3402
13356	2014	7	11	12	6	0	4187	3766
13357	2014	7	11	13	6	0	4302	4154
13358	2014	7	11	14	6	0	4269	4217
13359	2014	7	11	15	6	0	4299	4526
13360	2014	7	11	16	6	0	4098	4772
13361	2014	7	11	17	6	0	4400	5153
13362	2014	7	11	18	6	0	4224	5074
13363	2014	7	11	19	6	0	3159	4784
13364	2014	7	11	20	6	0	3724	4660
13365	2014	7	11	21	6	0	2475	3534
13366	2014	7	11	22	6	0	2190	2574
13367	2014	7	11	23	6	0	1806	1766
13368	2014	7	12	0 	7	0	1254	1182
13369	2014	7	12	1 	7	0	1035	669
13370	2014	7	12	2 	7	0	685	390
13371	2014	7	12	3 	7	0	422	314
13372	2014	7	12	4 	7	0	698	444
13373	2014	7	12	5 	7	0	1084	917
13374	2014	7	12	6 	7	0	1756	1710
13375	2014	7	12	7 	7	0	2820	2272
13376	2014	7	12	8 	7	0	3327	3038
13377	2014	7	12	9 	7	0	3511	3175
13378	2014	7	12	10	7	0	3743	3510
13379	2014	7	12	11	7	0	3714	3638
13380	2014	7	12	12	7	0	3810	3880
13381	2014	7	12	13	7	0	3839	4322
13382	2014	7	12	14	7	0	3713	4014
13383	2014	7	12	15	7	0	3528	4097
13384	2014	7	12	16	7	0	3683	4121
13385	2014	7	12	17	7	0	2928	2851
13386	2014	7	12	18	7	0	2604	2590
13387	2014	7	12	19	7	0	2968	3387
13388	2014	7	12	20	7	0	2696	3421
13389	2014	7	12	21	7	0	2383	2531
13390	2014	7	12	22	7	0	2219	2220
13391	2014	7	12	23	7	0	1978	1923
13392	2014	7	13	0 	1	0	1703	1400
13393	2014	7	13	1 	1	0	996	871
13394	2014	7	13	2 	1	0	708	514
13395	2014	7	13	3 	1	0	560	374
13396	2014	7	13	4 	1	0	589	423
13397	2014	7	13	5 	1	0	924	606
13398	2014	7	13	6 	1	0	1278	970
13399	2014	7	13	7 	1	0	1575	1320
13400	2014	7	13	8 	1	0	1875	1467
13401	2014	7	13	9 	1	0	2012	1908
13402	2014	7	13	10	1	0	2380	2224
13403	2014	7	13	11	1	0	2830	2675
13404	2014	7	13	12	1	0	3164	3534
13405	2014	7	13	13	1	0	3137	3435
13406	2014	7	13	14	1	0	2801	3233
13407	2014	7	13	15	1	0	2614	3241
13408	2014	7	13	16	1	0	2008	2215
13409	2014	7	13	17	1	0	1847	1927
13410	2014	7	13	18	1	0	1813	1990
13411	2014	7	13	19	1	0	3038	3347
13412	2014	7	13	20	1	0	2753	3583
13413	2014	7	13	21	1	0	2151	2894
13414	2014	7	13	22	1	0	1605	2096
13415	2014	7	13	23	1	0	981	1309
13416	2014	7	14	0 	2	0	553	656
13417	2014	7	14	1 	2	0	333	345
13418	2014	7	14	2 	2	0	198	214
13419	2014	7	14	3 	2	0	238	256
13420	2014	7	14	4 	2	0	602	591
13421	2014	7	14	5 	2	0	2126	1825
13422	2014	7	14	6 	2	0	4685	3139
13423	2014	7	14	7 	2	0	4777	3954
13424	2014	7	14	8 	2	0	4523	3969
13425	2014	7	14	9 	2	0	4666	3773
13426	2014	7	14	10	2	0	4297	3673
13427	2014	7	14	11	2	0	3860	3318
13428	2014	7	14	12	2	0	4067	3553
13429	2014	7	14	13	2	0	4366	4089
13430	2014	7	14	14	2	0	3699	3996
13431	2014	7	14	15	2	0	3998	4177
13432	2014	7	14	16	2	0	4049	4706
13433	2014	7	14	17	2	0	4067	5159
13434	2014	7	14	18	2	0	4074	5109
13435	2014	7	14	19	2	0	3758	4797
13436	2014	7	14	20	2	0	2838	4319
13437	2014	7	14	21	2	0	2153	2630
13438	2014	7	14	22	2	0	1682	1929
13439	2014	7	14	23	2	0	984	1061
13440	2014	7	15	0 	3	0	565	496
13441	2014	7	15	1 	3	0	304	299
13442	2014	7	15	2 	3	0	211	189
13443	2014	7	15	3 	3	0	217	202
13444	2014	7	15	4 	3	0	544	551
13445	2014	7	15	5 	3	0	2036	1700
13446	2014	7	15	6 	3	0	4893	3220
13447	2014	7	15	7 	3	0	4053	4081
13448	2014	7	15	8 	3	0	4963	3809
13449	2014	7	15	9 	3	0	4861	3495
13450	2014	7	15	10	3	0	4294	3399
13451	2014	7	15	11	3	0	4083	3332
13452	2014	7	15	12	3	0	3922	4134
13453	2014	7	15	13	3	0	3870	4169
13454	2014	7	15	14	3	0	3854	4076
13455	2014	7	15	15	3	0	3762	4196
13456	2014	7	15	16	3	0	3996	4745
13457	2014	7	15	17	3	0	4291	5052
13458	2014	7	15	18	3	0	4227	4969
13459	2014	7	15	19	3	0	3718	4873
13460	2014	7	15	20	3	0	3113	4589
13461	2014	7	15	21	3	0	2093	2949
13462	2014	7	15	22	3	0	1761	2093
13463	2014	7	15	23	3	0	1129	1180
13464	2014	7	16	0 	4	0	590	583
13465	2014	7	16	1 	4	0	338	280
13466	2014	7	16	2 	4	0	213	212
13467	2014	7	16	3 	4	0	250	234
13468	2014	7	16	4 	4	0	537	543
13469	2014	7	16	5 	4	0	2059	1615
13470	2014	7	16	6 	4	0	4751	2868
13471	2014	7	16	7 	4	0	4896	3933
13472	2014	7	16	8 	4	0	4938	3960
13473	2014	7	16	9 	4	0	4592	3681
13474	2014	7	16	10	4	0	4363	3938
13475	2014	7	16	11	4	0	4049	3623
13476	2014	7	16	12	4	0	4078	3758
13477	2014	7	16	13	4	0	4012	4075
13478	2014	7	16	14	4	0	3957	4295
13479	2014	7	16	15	4	0	4116	4403
13480	2014	7	16	16	4	0	4210	4710
13481	2014	7	16	17	4	0	4281	5216
13482	2014	7	16	18	4	0	4035	5338
13483	2014	7	16	19	4	0	3800	4736
13484	2014	7	16	20	4	0	3098	4547
13485	2014	7	16	21	4	0	2338	2965
13486	2014	7	16	22	4	0	1812	2109
13487	2014	7	16	23	4	0	1039	1207
13488	2014	7	17	0 	5	0	534	618
13489	2014	7	17	1 	5	0	372	317
13490	2014	7	17	2 	5	0	264	213
13491	2014	7	17	3 	5	0	260	205
13492	2014	7	17	4 	5	0	508	493
13493	2014	7	17	5 	5	0	1990	1721
13494	2014	7	17	6 	5	0	4704	3264
13495	2014	7	17	7 	5	0	4772	4061
13496	2014	7	17	8 	5	0	4938	3896
13497	2014	7	17	9 	5	0	4638	3874
13498	2014	7	17	10	5	0	4324	3865
13499	2014	7	17	11	5	0	4371	3688
13500	2014	7	17	12	5	0	4141	3760
13501	2014	7	17	13	5	0	4058	3972
13502	2014	7	17	14	5	0	4038	4268
13503	2014	7	17	15	5	0	3960	4320
13504	2014	7	17	16	5	0	3947	4717
13505	2014	7	17	17	5	0	4203	5308
13506	2014	7	17	18	5	0	4747	5342
13507	2014	7	17	19	5	0	4615	5021
13508	2014	7	17	20	5	0	4100	4925
13509	2014	7	17	21	5	0	3033	3524
13510	2014	7	17	22	5	0	2132	2648
13511	2014	7	17	23	5	0	1404	1527
13512	2014	7	18	0 	6	0	699	674
13513	2014	7	18	1 	6	0	437	371
13514	2014	7	18	2 	6	0	389	261
13515	2014	7	18	3 	6	0	952	315
13516	2014	7	18	4 	6	0	625	531
13517	2014	7	18	5 	6	0	1913	1714
13518	2014	7	18	6 	6	0	4349	3213
13519	2014	7	18	7 	6	0	4686	4059
13520	2014	7	18	8 	6	0	4658	4038
13521	2014	7	18	9 	6	0	4438	3888
13522	2014	7	18	10	6	0	4507	3691
13523	2014	7	18	11	6	0	4190	3813
13524	2014	7	18	12	6	0	4275	3820
13525	2014	7	18	13	6	0	4344	3976
13526	2014	7	18	14	6	0	4264	4499
13527	2014	7	18	15	6	0	4375	4385
13528	2014	7	18	16	6	0	4374	4833
13529	2014	7	18	17	6	0	4517	4934
13530	2014	7	18	18	6	0	4424	5042
13531	2014	7	18	19	6	0	3738	4903
13532	2014	7	18	20	6	0	3326	4595
13533	2014	7	18	21	6	0	2636	3389
13534	2014	7	18	22	6	0	1965	2388
13535	2014	7	18	23	6	0	1470	1721
13536	2014	7	19	0 	7	0	1056	1126
13537	2014	7	19	1 	7	0	804	646
13538	2014	7	19	2 	7	0	602	376
13539	2014	7	19	3 	7	0	453	302
13540	2014	7	19	4 	7	0	698	439
13541	2014	7	19	5 	7	0	1234	928
13542	2014	7	19	6 	7	0	1938	1711
13543	2014	7	19	7 	7	0	3204	2513
13544	2014	7	19	8 	7	0	3680	3165
13545	2014	7	19	9 	7	0	3755	3270
13546	2014	7	19	10	7	0	3938	3232
13547	2014	7	19	11	7	0	3864	3644
13548	2014	7	19	12	7	0	4067	3939
13549	2014	7	19	13	7	0	3738	4390
13550	2014	7	19	14	7	0	3945	4191
13551	2014	7	19	15	7	0	3739	3893
13552	2014	7	19	16	7	0	3684	3892
13553	2014	7	19	17	7	0	3662	4439
13554	2014	7	19	18	7	0	3928	3911
13555	2014	7	19	19	7	0	3612	4189
13556	2014	7	19	20	7	0	2831	4010
13557	2014	7	19	21	7	0	2465	2645
13558	2014	7	19	22	7	0	2307	2214
13559	2014	7	19	23	7	0	2014	2149
13560	2014	7	20	0 	1	0	1665	1486
13561	2014	7	20	1 	1	0	1017	1091
13562	2014	7	20	2 	1	0	727	590
13563	2014	7	20	3 	1	0	545	478
13564	2014	7	20	4 	1	0	624	423
13565	2014	7	20	5 	1	0	927	613
13566	2014	7	20	6 	1	0	1228	1300
13567	2014	7	20	7 	1	0	1807	1549
13568	2014	7	20	8 	1	0	1874	1657
13569	2014	7	20	9 	1	0	2168	1832
13570	2014	7	20	10	1	0	2562	2036
13571	2014	7	20	11	1	0	3015	2628
13572	2014	7	20	12	1	0	3266	3897
13573	2014	7	20	13	1	0	3303	4054
13574	2014	7	20	14	1	0	2891	3814
13575	2014	7	20	15	1	0	2869	3814
13576	2014	7	20	16	1	0	3299	3913
13577	2014	7	20	17	1	0	3772	3891
13578	2014	7	20	18	1	0	4053	4263
13579	2014	7	20	19	1	0	3594	3880
13580	2014	7	20	20	1	0	2754	3234
13581	2014	7	20	21	1	0	2689	3463
13582	2014	7	20	22	1	0	2120	2333
13583	2014	7	20	23	1	0	1240	1275
13584	2014	7	21	0 	2	0	571	587
13585	2014	7	21	1 	2	0	326	316
13586	2014	7	21	2 	2	0	193	232
13587	2014	7	21	3 	2	0	201	181
13588	2014	7	21	4 	2	0	564	515
13589	2014	7	21	5 	2	0	2126	1793
13590	2014	7	21	6 	2	0	4974	3224
13591	2014	7	21	7 	2	0	4633	4065
13592	2014	7	21	8 	2	0	4928	3769
13593	2014	7	21	9 	2	0	4321	3590
13594	2014	7	21	10	2	0	4082	3687
13595	2014	7	21	11	2	0	3852	3444
13596	2014	7	21	12	2	0	3755	3675
13597	2014	7	21	13	2	0	3866	3882
13598	2014	7	21	14	2	0	3662	3758
13599	2014	7	21	15	2	0	3724	4381
13600	2014	7	21	16	2	0	3924	4698
13601	2014	7	21	17	2	0	4233	4895
13602	2014	7	21	18	2	0	4001	5346
13603	2014	7	21	19	2	0	3553	5001
13604	2014	7	21	20	2	0	2506	4072
13605	2014	7	21	21	2	0	1949	2596
13606	2014	7	21	22	2	0	1592	1926
13607	2014	7	21	23	2	0	995	1061
13608	2014	7	22	0 	3	0	558	494
13609	2014	7	22	1 	3	0	277	285
13610	2014	7	22	2 	3	0	216	148
13611	2014	7	22	3 	3	0	207	175
13612	2014	7	22	4 	3	0	525	485
13613	2014	7	22	5 	3	0	2031	1684
13614	2014	7	22	6 	3	0	4798	3246
13615	2014	7	22	7 	3	0	4827	3901
13616	2014	7	22	8 	3	0	4857	3977
13617	2014	7	22	9 	3	0	4666	3700
13618	2014	7	22	10	3	0	4287	3816
13619	2014	7	22	11	3	0	4055	3413
13620	2014	7	22	12	3	0	3950	3552
13621	2014	7	22	13	3	0	3782	4091
13622	2014	7	22	14	3	0	3714	3844
13623	2014	7	22	15	3	0	3775	4401
13624	2014	7	22	16	3	0	4229	4742
13625	2014	7	22	17	3	0	4311	5085
13626	2014	7	22	18	3	0	4105	5259
13627	2014	7	22	19	3	0	3635	5005
13628	2014	7	22	20	3	0	2842	4348
13629	2014	7	22	21	3	0	2019	2754
13630	2014	7	22	22	3	0	1651	1975
13631	2014	7	22	23	3	0	1066	1053
13632	2014	7	23	0 	4	0	476	550
13633	2014	7	23	1 	4	0	303	274
13634	2014	7	23	2 	4	0	188	171
13635	2014	7	23	3 	4	0	238	212
13636	2014	7	23	4 	4	0	514	518
13637	2014	7	23	5 	4	0	1853	1636
13638	2014	7	23	6 	4	0	4640	3222
13639	2014	7	23	7 	4	0	4722	4020
13640	2014	7	23	8 	4	0	4984	3785
13641	2014	7	23	9 	4	0	4519	3850
13642	2014	7	23	10	4	0	4315	3604
13643	2014	7	23	11	4	0	3700	3620
13644	2014	7	23	12	4	0	3522	3625
13645	2014	7	23	13	4	0	4091	4021
13646	2014	7	23	14	4	0	3940	4094
13647	2014	7	23	15	4	0	3449	4285
13648	2014	7	23	16	4	0	4182	4481
13649	2014	7	23	17	4	0	4673	5164
13650	2014	7	23	18	4	0	4217	4793
13651	2014	7	23	19	4	0	3891	5286
13652	2014	7	23	20	4	0	1861	4445
13653	2014	7	23	21	4	0	2597	2768
13654	2014	7	23	22	4	0	2201	2094
13655	2014	7	23	23	4	0	1157	1250
13656	2014	7	24	0 	5	0	640	624
13657	2014	7	24	1 	5	0	354	335
13658	2014	7	24	2 	5	0	230	183
13659	2014	7	24	3 	5	0	214	194
13660	2014	7	24	4 	5	0	546	536
13661	2014	7	24	5 	5	0	1931	1706
13662	2014	7	24	6 	5	0	4591	3216
13663	2014	7	24	7 	5	0	4655	4185
13664	2014	7	24	8 	5	0	4919	3995
13665	2014	7	24	9 	5	0	4671	3629
13666	2014	7	24	10	5	0	4113	3706
13667	2014	7	24	11	5	0	4194	3622
13668	2014	7	24	12	5	0	4147	3742
13669	2014	7	24	13	5	0	4063	4115
13670	2014	7	24	14	5	0	4051	4197
13671	2014	7	24	15	5	0	4169	4395
13672	2014	7	24	16	5	0	4292	4773
13673	2014	7	24	17	5	0	4186	5277
13674	2014	7	24	18	5	0	4145	5405
13675	2014	7	24	19	5	0	3685	5004
13676	2014	7	24	20	5	0	2961	4216
13677	2014	7	24	21	5	0	2119	2947
13678	2014	7	24	22	5	0	1951	2136
13679	2014	7	24	23	5	0	1151	1385
13680	2014	7	25	0 	6	0	582	654
13681	2014	7	25	1 	6	0	399	403
13682	2014	7	25	2 	6	0	239	231
13683	2014	7	25	3 	6	0	282	240
13684	2014	7	25	4 	6	0	530	508
13685	2014	7	25	5 	6	0	1927	1608
13686	2014	7	25	6 	6	0	4548	3175
13687	2014	7	25	7 	6	0	4781	4042
13688	2014	7	25	8 	6	0	4836	4047
13689	2014	7	25	9 	6	0	4336	3764
13690	2014	7	25	10	6	0	4415	3736
13691	2014	7	25	11	6	0	4045	3635
13692	2014	7	25	12	6	0	3819	3665
13693	2014	7	25	13	6	0	4009	3887
13694	2014	7	25	14	6	0	3907	4070
