id	year	y	alav	roa	folga	bnp	finep	exp	ener	bndesdummyl1	roe	logporte	ti	LL	lucrativ	alavl1	roal1	folgal1	bnpl1	finepl1	expl2	folgacpl1	roel1	lucrativl1	bndesdummy
ABEV3 BZ Equity	2006							1																	
ABEV3 BZ Equity	2007		0.277716	0.079389639	0.32278735	0.019989937	0	1			0.143978995	10.24584953		2816.407	0.159899049										1
ABEV3 BZ Equity	2008	0.001849481	0.254893	0.122428513	0.455705706	0.004564182	0	1	0	1	0.159957006	10.29332321	0	5119.1	0.260537596	0.277716011	0.079389639	0.322787344	0.019989938	0	1	-26907000	0.143978998	0.159899056	1
ABEV3 BZ Equity	2009	0.002432838	0.181074	0.149274269	0.649387614	0.034200382	0	1	0	1	0.243632356	10.3162468	0	5986.05	0.288997137	0.254893005	0.122428514	0.455705702	0.004564181	0	1	-605718016	0.159957007	0.260537595	1
ABEV3 BZ Equity	2010	0.002458542	0.158663	0.177171607	0.797195245	0.020327661	0	1	0	1	0.268479557	10.36537655	0	7561.383	0.326005318	0.181073993	0.149274275	0.649387598	0.034200381	0	1	-1243718016	0.243632361	0.288997144	1
ABEV3 BZ Equity	2011	0.002740197	0.089177	0.187279692	0.742387418	0	0	1	0	1	0.307813215	10.40197422	0	8640.976	0.342443223	0.158663005	0.177171603	0.797195256	0.020327661	0	1	1811506944	0.268479556	0.32600531	0
ABEV3 BZ Equity	2012	0.00367742	0.050844	0.102328915	0.572230392	0.015025583	0	1	0	0	0.334547518	10.43339727	0	6327.291	0.233249403	0.089176998	0.187279686	0.742387414	0	0	1	2356090880	0.307813227	0.342443228	1
ABEV3 BZ Equity	2013	0.002775303	0.042062	0.138341161	0.745872532	0	1	1	0	1	0.169773574	10.50827414	0	9557.324	0.296525581	0.050843999	0.102328911	0.572230399	0.015025583	0	1	271527008	0.33454752	0.233249396	0
ABEV3 BZ Equity	2014	0.00234988	0.037727	0.167243919	0.881062981	0	0	1	0	0	0.216108308	10.54504853	0	12065.512	0.343951515	0.042061999	0.138341159	0.745872557	0	1	1	778625024	0.169773579	0.296525568	0
ABEV3 BZ Equity	2015	0.002470789	0.039944	0.137772121	0.701023073	0	0	1	0	0	0.2764487	10.5806945	0	12423.771	0.326256324	0.037726998	0.167243913	0.881062984	0	0	1	3456427008	0.216108307	0.343951523	0
AELP3 BZ Equity	2006							0																	
AELP3 BZ Equity	2007		0.142965	0.014302658	0.131547295	0	0	0			0.026324108	9.924738516		188.744	0.022445777										0
AELP3 BZ Equity	2008	0.010359928	0.143311	0.034268795	0.330442803	0	0	0	1	0	0.050917598	9.856931313	0	464.945	0.064635374	0.142965004	0.014302658	0.131547302	0	0	0	516833984	0.026324108	0.022445777	0
AELP3 BZ Equity	2009	0.009338764	0.200752	0.027551093	0.391600238	0	0	0	1	0	0.125932416	9.881318281	0	335.01	0.044029068	0.143310994	0.034268796	0.330442816	0	0	0	757521984	0.050917599	0.064635374	0
AELP3 BZ Equity	2010	0.007469818	0.235362	0.032269536	0.56012264	0	0	0	1	0	0.073228614	9.948144628	0	376.136	0.042383837	0.200752005	0.027551094	0.391600251	0	0	0	214363008	0.12593241	0.044029068	0
AELP3 BZ Equity	2011	0.011939207	0.216311	0.037862066	0.474767158	0	0	0	1	0	0.080897065	9.986644427	0	436.885	0.045052895	0.235361993	0.032269537	0.560122669	0	0	0	200174992	0.073228613	0.042383838	0
AELP3 BZ Equity	2012	0.007423088	0.232894	-0.003911772	0.358966744	0	0	0	1	0	0.090935923	9.992799887	0	-47.067	-0.004785382	0.216310993	0.037862066	0.474767148	0	0	0	786916992	0.080897063	0.045052897	0
AELP3 BZ Equity	2013	0.006284476	0.241418	0.001209457	0.071294358	0	0	0	1	0	-0.01937841	9.998224367	0	13.766	0.00138224	0.232894003	-0.003911772	0.358966738	0	0	0	500474016	0.090935923	-0.004785382	0
AELP3 BZ Equity	2014	0.00528565	0.251148	-0.007207936	0.030802613	8.17569E-11	0	0	1	0	0.003916663	9.954831158	0	-88.163	-0.00978262	0.241418004	0.001209457	0.07129436	0	0	0	534000992	-0.019378411	0.00138224	1
AELP3 BZ Equity	2015	0.00658025	0.259698	-0.001119663	0.006267079	7.20875E-11	0	0	1	1	-0.027650462	10.0251672	0	-15.532	-0.001465751	0.251147985	-0.007207936	0.030802613	8.17569E-11	0	0	488137984	0.003916663	-0.009782621	1
AFLT3 BZ Equity	2006							0																	
AFLT3 BZ Equity	2007					0	0	0																	1
AFLT3 BZ Equity	2008					0	0	0	1	1			0						0	0	0				0
AFLT3 BZ Equity	2009					0	0	0	1	0			0						0	0	0				0
AFLT3 BZ Equity	2010	0.024138474		0.223907646	2.851200192	0	0	0	1	0			0	19.027					0	0	0				0
AFLT3 BZ Equity	2011	0.017827805	0.045884	0.228521446	2.421190697	0	0	0	1	0	0.249223918	7.502085559	0	21.162	0.665995279		0.22390765	2.851200104	0	0	0				0
AFLT3 BZ Equity	2012	0.01076411	0.042892	0.189797232	4.035318793	0	0	0	1	0	0.260432947	7.653617666	0	17.691	0.392766751	0.045883998	0.228521451	2.421190739	0	0	0	59011000	0.249223918	0.6659953	0
AFLT3 BZ Equity	2013	0.002049705	0.041629	0.233097131	3.237978005	0	0	0	1	0	0.222059045	7.450895449	0	19.441	0.688371928	0.042892002	0.189797238	4.035318851	0	0	0	63447000	0.260432959	0.392766744	0
AFLT3 BZ Equity	2014	0.005455648	0.05438	0.178548445	2.782872791	1.19175E-08	0	0	1	0	0.250841903	7.545641061	0	14.982	0.426509523	0.041629001	0.233097136	3.237977982	0	0	0	69064000	0.222059041	0.688371956	1
AFLT3 BZ Equity	2015	0.014261225	0.045159	0.141349833	3.289054759	1.11889E-08	0	0	1	1	0.195459883	7.539615494	0	12.633	0.364662414	0.05438	0.17854844	2.782872677	1.19175E-08	0	0	56822000	0.250841916	0.426509529	1
AFLU3 BZ Equity	2006							0																	
AFLU3 BZ Equity	2007			0.265104925	0.990658174	0	0	0			0.348152407	7.63223452		30.951	0.721838705										1
AFLU3 BZ Equity	2008	0.016410279		0.306346676	1.160322524	0	0	0	1	1	0.318383344	7.602439833	0	35.55	0.887973024		0.26510492	0.990658164	0	0	0	4625000	0.348152399	0.721838713	0
AFLU3 BZ Equity	2009	0.007392259		0.590020386	1.819142722	0	0	0	1	0	0.359127185	7.660523977	0	30.389	0.664037235		0.306346685	1.160322547	0	0	0	8710000	0.318383336	0.887973011	0
AFLU3 BZ Equity	2010	0.025961916		0.14695312	0.713532944	0	0	0	1	0	0.768699567	7.726719061	0	7.401	0.13885814		0.590020359	1.819142699	0	0	0	17551000	0.359127194	0.664037228	0
AFLU3 BZ Equity	2011	0.031833309		0.150841791	0.967100787	0	0	0	1	0	0.181437082	7.309118932	0	7.535	0.369797801		0.146953121	0.713532925	0	0	0	-1146000	0.768699586	0.13885814	0
AFLU3 BZ Equity	2012	0.023171769		0.214865906	1.158482023	0	0	0	1	0	0.177922078	7.316662148	0	10.872	0.524381421		0.150841787	0.967100799	0	0	0	699000	0.181437075	0.369797796	0
AFLU3 BZ Equity	2013	0.001986029		0.173274809	1.014667848	0	0	0	1	0	0.24071737	7.371437317	0	8.369	0.35582483		0.214865908	1.158482075	0	0	0	2868000	0.177922085	0.524381399	0
AFLU3 BZ Equity	2014	0.006888137		0.066748601	0.597608529	2.119E-08	0	0	1	0	0.192940797	7.46544234	0	3.15	0.107861937		0.173274815	1.014667869	0	0	0	5496000	0.240717366	0.355824828	1
AFLU3 BZ Equity	2015	0.009855316		0.061935776	0.534220622	2.06109E-08	0	0	1	1	0.079825651	7.404936294	0	3.005	0.118279147		0.066748604	0.597608507	2.119E-08	0	0	411000	0.192940801	0.107861936	1
ALPA4 BZ Equity	2006							1																	
ALPA4 BZ Equity	2007		0.127409	0.089831461	0.486247567	0	0	1			0.167140119	9.133042699		120.213	0.088492963										1
ALPA4 BZ Equity	2008	0.005388265	0.205354	0.096307439	0.51135174	0	0	1	0	1	0.136538809	9.110440543	0	173.181	0.134294956	0.127408996	0.089831464	0.486247569	0	0	1	497698016	0.167140126	0.08849296	0
ALPA4 BZ Equity	2009	0.004322734	0.108926	0.069862171	0.429280662	0	0	1	0	0	0.169634785	9.219791409	0	125.872	0.075881817	0.205354005	0.096307442	0.511351764	0	0	1	384017984	0.136538804	0.134294957	0
ALPA4 BZ Equity	2010	0.004310106	0.131737	0.136357425	0.592734903	0	0	1	0	0	0.111393911	9.284886447	0	306.341	0.158971283	0.108925998	0.069862172	0.429280668	0	0	1	536380000	0.169634789	0.075881816	0
ALPA4 BZ Equity	2011	0.005595992	0.098048	0.127657154	0.593997393	0	0	1	0	0	0.227243628	9.350084352	0	307.42	0.137292801	0.131736994	0.136357427	0.592734933	0	0	1	621593024	0.111393914	0.15897128	0
ALPA4 BZ Equity	2012	0.006386802	0.109031	0.102156397	0.531901364	0	0	1	0	0	0.206341674	9.410726633	0	279.983	0.108743931	0.098048002	0.12765716	0.593997419	0	0	1	851017024	0.227243632	0.137292802	0
ALPA4 BZ Equity	2013	0.005606313	0.165627	0.09221073	0.523764175	0.025379954	0	1	0	0	0.168573266	9.478130828	0	310.011	0.103097059	0.109030999	0.102156401	0.53190136	0	0	1	943240000	0.206341669	0.108743928	1
ALPA4 BZ Equity	2014	0.005217877	0.140799	0.076740621	0.490540399	0	0	1	0	1	0.168993884	9.534782161	0	280.151	0.081773016	0.165627003	0.092210732	0.523764193	0.025379954	0	1	1083528064	0.16857326	0.103097059	0
ALPA4 BZ Equity	2015	0.004243074	0.178742	0.07235716	0.606880492	0	0	1	0	0	0.133347835	9.548761388	0	272.314	0.076967713	0.140799001	0.076740623	0.490540385	0	0	1	1169736960	0.16899389	0.081773013	0
ALTS3 BZ Equity	2006							1																	
ALTS3 BZ Equity	2007					0	0	1																	0
ALTS3 BZ Equity	2008					0	0	1	0	0			1						0	0	1				0
ALTS3 BZ Equity	2009					0	0	1	0	0			1						0	0	1				0
ALTS3 BZ Equity	2010		0.480875	-0.006592969	0.379493681	0.487368212	0	1	0	0			1	-0.464					0	0	1				1
ALTS3 BZ Equity	2011		0.388034	0.016876964	0.129527339	0	0	1	0	1	-0.023934798	7.758911892	1	2.223	0.038728223	0.480874985	-0.006592969	0.379493684	0.487368226	0	1				0
ALTS3 BZ Equity	2012	0.04448791	0.363365	-0.002346354	0.262173709	0	1	1	0	0	0.105480427	7.933548024	1	-0.352	-0.00410199	0.388033986	0.016876964	0.129527345	0	0	1	11604000	-0.023934798	0.038728222	0
ALTS3 BZ Equity	2013	0.054109813	0.352381	-0.018013678	0.222082742	0	0	1	0	0	-0.017058396	7.982795689	1	-3.403	-0.035405135	0.363364995	-0.002346354	0.262173712	0	1	1	8892000	0.105480425	-0.00410199	0
ALTS3 BZ Equity	2014	0.043193073	0.290276	-0.002995492	0.107319719	0	0	1	0	0	-0.187008848	7.961942883	1	-0.606	-0.006614998	0.352380991	-0.018013678	0.222082749	0	0	1	22377000	-0.017058397	-0.035405137	0
ALTS3 BZ Equity	2015	0.03857676	0.297585	-0.070023217	-0.227145851	0	0	1	0	0	-0.033713491	7.998054352	1	-14.115	-0.141783773	0.290275991	-0.002995492	0.10731972	0	0	1	23748000	-0.187008843	-0.006614998	0
ALUP11 BZ Equity	2006							0																	
ALUP11 BZ Equity	2007					0	0	0																	1
ALUP11 BZ Equity	2008					0	0	0	0	1			1						0	0	0				0
ALUP11 BZ Equity	2009	0.005753771	0.436303	0.029559733	1.109197574	0	0	0	0	0			1	147.419					0	0	0				0
ALUP11 BZ Equity	2010	0.007332235	0.439596	0.035647759	1.265168259	0	0	0	0	0	0.063339005	9.079399786	1	192.481	0.160320139	0.43630299	0.029559733	1.109197617	0	0	0				0
ALUP11 BZ Equity	2011	0.007038302	0.442252	0.029720049	0.968178851	0	0	0	0	0	0.080479479	8.971151018	1	190.527	0.203613004	0.439595997	0.035647757	1.265168309	0	0	0	926190016	0.063339002	0.160320133	0
ALUP11 BZ Equity	2012	0.020018748	0.45383	0.030173384	1.084189262	0	0	0	0	0	0.067723164	9.084091671	1	220.408	0.181608296	0.44225201	0.029720049	0.968178868	0	0	0	795795008	0.08047948	0.203612998	0
ALUP11 BZ Equity	2013	0.022324379	0.392706	0.034670529	1.326929953	0.004846977	0	0	0	0	0.071694558	9.079624001	1	289.851	0.241296378	0.453830004	0.030173384	1.084189296	0	0	0	581529984	0.067723162	0.181608289	1
ALUP11 BZ Equity	2014	0.023300489	0.445448	0.040633742	1.939775912	0	0	0	0	1	0.070658382	9.110869387	1	362.785	0.281047635	0.392706007	0.034670528	1.326929927	0.004846977	0	0	696928000	0.07169456	0.241296381	0
ALUP11 BZ Equity	2015	0.024740235	0.462297	0.020892533	0.836844777	0	0	0	0	0	0.093542057	9.167181412	1	209.169	0.142336377	0.445448011	0.040633742	1.939775944	0	0	0	945107968	0.070658386	0.281047642	0
ARZZ3 BZ Equity	2006							1																	
ARZZ3 BZ Equity	2007					0	0	1																	1
ARZZ3 BZ Equity	2008		0.298922	0.108587934	0.308882181	0	0	1	0	1			0	22.331					0	0	1				0
ARZZ3 BZ Equity	2009	0.041610142	0.165183	0.204762485	0.616983092	0	0	1	0	0	0.261266848	8.564751258	0	48.739	0.132777766	0.298922002	0.108587936	0.308882177	0	0	1				0
ARZZ3 BZ Equity	2010	0.027874546	0.17441	0.240658423	0.695888933	0	0	1	0	0	0.407748553	8.61496362	0	64.534	0.156611974	0.165182993	0.204762489	0.616983116	0	0	1	91051000	0.261266857	0.132777765	0
ARZZ3 BZ Equity	2011	0.024593943	0.075709	0.17941241	0.769775623	0	0	1	0	0	0.44135469	8.757035232	0	91.613	0.1602957	0.17441	0.240658417	0.695888937	0	0	1	90165000	0.40774855	0.156611979	0
ARZZ3 BZ Equity	2012	0.019606316	0.147793	0.152176201	0.671255563	0	0	1	0	0	0.238546324	8.831810287	0	96.874	0.14269112	0.075709	0.17941241	0.769775629	0	0	1	115281000	0.441354692	0.160295695	0
ARZZ3 BZ Equity	2013	0.018369593	0.139825	0.157068249	0.698889133	0	0	1	0	0	0.213426335	8.934667591	0	110.555	0.128502269	0.147792995	0.152176201	0.671255589	0	0	1	330057984	0.238546327	0.142691121	0
ARZZ3 BZ Equity	2014	0.016825766	0.124807	0.141557723	0.687011629	0	0	1	0	0	0.214860983	8.983603738	0	112.752	0.117090192	0.139825001	0.157068253	0.698889136	0	0	1	386144000	0.213426337	0.128502265	0
ARZZ3 BZ Equity	2015	0.014474944	0.144216	0.140129141	0.720645499	0	0	1	0	0	0.195650476	9.022390838	0	119.663	0.113649898	0.124807	0.141557723	0.6870116	0	0	1	409232992	0.214860976	0.117090188	0
BALM4 BZ Equity	2006							1																	
BALM4 BZ Equity	2007		0.102123	0.034482759	0.399353782	0.133679478	0	1			0.189327	7.813621014		1.833	0.028154087										1
BALM4 BZ Equity	2008	0.049301195	0.067889	0.066685652	0.472793448	0	0	1	0	1	0.060789971	7.814933133	1	4.215	0.064545274	0.102123	0.034482758	0.399353772	0.133679479	0	1	26073000	0.189327002	0.028154086	0
BALM4 BZ Equity	2009	0.052134926	0.051057	0.030609224	0.411936847	0	0	1	0	0	0.111381233	7.869554386	1	2.378	0.032111269	0.067888997	0.066685654	0.47279346	0	0	1	24246000	0.060789973	0.064545274	0
BALM4 BZ Equity	2010	0.04422436	0.052687	0.053323324	0.50575381	0.082612462	0	1	0	0	0.055396371	7.930449789	1	4.617	0.054188869	0.051057	0.030609224	0.411936849	0	0	1	28583000	0.111381233	0.032111268	1
BALM4 BZ Equity	2011	0.051822226	0.051229	0.078398335	0.567448459	0	0	1	0	1	0.099689079	7.976863308	1	6.933	0.073123655	0.052687	0.053323325	0.505753815	0.082612462	0	1	32296000	0.055396371	0.05418887	0
BALM4 BZ Equity	2012	0.04993684	0.057533	0.084147482	0.496260581	0.155148537	0	1	0	0	0.129390467	7.970867346	1	8.458	0.090448285	0.051229	0.078398332	0.567448437	0	0	1	35223000	0.099689081	0.073123656	1
BALM4 BZ Equity	2013	0.0484006	0.067742	0.105367075	0.627937436	0	0	1	0	1	0.134821073	7.998895489	1	13.128	0.1316143	0.057533	0.084147483	0.496260583	0.155148536	0	1	40390000	0.129390463	0.090448283	0
BALM4 BZ Equity	2014	0.051764018	0.069453	0.08398837	0.608382823	0	0	1	0	0	0.173765718	8.036217558	1	11.497	0.105771088	0.067741998	0.105367072	0.627937436	0	0	1	37846000	0.134821072	0.131614298	0
BALM4 BZ Equity	2015	0.050703295	0.063072	0.087200751	0.769803185	0	0	1	0	0	0.140140665	8.065568512	1	14.111	0.12133589	0.069453001	0.083988369	0.608382821	0	0	1	50386000	0.173765719	0.105771087	0
BRFS3 BZ Equity	2006							0																	
BRFS3 BZ Equity	2007		0.346287	0.049104651	0.358664323	0	0	0			0.054691909	9.71681755		321.307	0.061674074										1
BRFS3 BZ Equity	2008	0.001483363	0.478281	0.004846185	0.297534288	0.011316216	0	0	0	1	0.099599842	9.821733764	0	54.372	0.008196747	0.346287012	0.04910465	0.358664334	0	0	0	1593479936	0.054691911	0.061674073	1
BRFS3 BZ Equity	2009	0.001093941	0.319063	0.004333473	0.28271784	0.002076644	1	1	0	1	0.013224969	10.05663924	0	123	0.010796074	0.478280991	0.004846185	0.297534287	0.011316216	0	0	1826930048	0.099599846	0.008196747	1
BRFS3 BZ Equity	2010	0.000912648	0.259551	0.028975177	0.244538273	0.029248537	1	1	0	1	0.009464669	10.20155552	0	804.106	0.050554263	0.319063008	0.004333473	0.282717854	0.002076644	1	0	2904282880	0.013224969	0.010796075	1
BRFS3 BZ Equity	2011	0.000942573	0.268599	0.04560545	0.230251434	0	0	1	0	1	0.058967106	10.35566704	0	1367.409	0.060288071	0.259550989	0.028975178	0.244538277	0.029248537	1	1	4318700032	0.009464669	0.050554264	0
BRFS3 BZ Equity	2012	0.001159047	0.309315	0.025022611	0.217270422	0	1	1	0	0	0.096911201	10.41003852	0	770.002	0.029953897	0.268599004	0.045605451	0.230251431	0	0	1	4334315008	0.058967106	0.060288072	0
BRFS3 BZ Equity	2013	0.002468234	0.314481	0.032816808	0.271447433	0.018490222	1	1	0	0	0.052826556	10.45510967	0	1062.43	0.037255522	0.309314996	0.025022611	0.217270419	0	1	1	3135921920	0.096911199	0.029953897	1
BRFS3 BZ Equity	2014	0.006646225	0.321001	0.06162897	0.42101746	0	0	1	0	1	0.072293064	10.44384912	0	2225.036	0.080073337	0.31448099	0.032816809	0.27144742	0.018490223	1	1	4125762048	0.052826557	0.037255522	0
BRFS3 BZ Equity	2015	0.00705913	0.375836	0.077032013	0.423281378	0	0	1	0	0	0.14181288	10.46250046	0	3111.17	0.107256415	0.321000993	0.061628971	0.421017468	0	0	1	4806492160	0.072293065	0.080073334	0
BRKM5 BZ Equity	2006							1																	
BRKM5 BZ Equity	2007		0.40335	0.029921995	0.086026166	0.027337719	0	1			0.0233865	10.11369928		621.8	0.047857658										1
BRKM5 BZ Equity	2008	0.003886522	0.527978	-0.109774953	-0.032024844	0.045137676	0	1	0	1	0.099067952	10.24656013	0	-2492.1	-0.141255491	0.403349996	0.029921995	0.086026162	0.027337719	0	1	444044000	0.023386501	0.047857657	1
BRKM5 BZ Equity	2009	0.003911671	0.433949	0.017050109	-0.010155853	0.022632249	0	1	0	1	-0.677237893	10.25429424	0	398.491	0.022188313	0.527978003	-0.109774955	-0.032024845	0.045137677	0	1	729000000	0.099067949	-0.141255498	1
BRKM5 BZ Equity	2010	0.003089961	0.369182	0.054972359	0.085252234	0.019490616	1	1	0	1	0.080040067	10.20779777	0	1895.309	0.117457906	0.433948994	0.017050108	-0.010155853	0.022632249	0	1	146900000	-0.677237868	0.022188313	1
BRKM5 BZ Equity	2011	0.003048982	0.405482	-0.013275046	0.106226502	0.023091627	1	1	0	1	0.182096168	10.4064519	0	-496.45	-0.019472585	0.369181991	0.054972358	0.085252233	0.019490616	1	1	-566420992	0.080040067	0.117457904	1
BRKM5 BZ Equity	2012	0.002936865	0.42535	-0.017759135	0.049814386	0.028890551	0	1	0	1	-0.049744938	10.51184427	0	-731.143	-0.022498733	0.405481994	-0.013275046	0.106226504	0.023091627	1	1	277812000	0.182096168	-0.019472586	1
BRKM5 BZ Equity	2013	0.002826786	0.384778	0.010542674	0.046674871	0.012013672	1	1	0	1	-0.08450582	10.55823235	0	509.697	0.014095475	0.42535001	-0.017759135	0.049814384	0.02889055	0	1	1118728960	-0.049744938	-0.022498732	1
BRKM5 BZ Equity	2014	0.003007535	0.41149	0.017483476	0.125770722	0	0	1	0	1	0.066355271	10.61246056	0	864.064	0.021090426	0.384777993	0.010542674	0.04667487	0.012013672	1	1	35700000	-0.084505819	0.014095475	0
BRKM5 BZ Equity	2015	0.003731384	0.455941	0.052372302	0.454279341	0	0	1	0	0	0.146591906	10.66305408	0	3140.311	0.068221078	0.411489993	0.017483477	0.125770718	0	0	1	1402327040	0.066355273	0.021090426	0
BTOW3 BZ Equity	2006							0																	
BTOW3 BZ Equity	2007		0.356036	0.034361364	0.03434216	0.08506929	0	0			0.030921426	8.163158392		62.204	0.427228209										0
BTOW3 BZ Equity	2008	0.001267	0.469322	0.026174368	0.293777535	0.063562931	0	0	0	0	0.192868659	9.398347533	1	61.768	0.024684027	0.356036007	0.034361366	0.034342159	0.085069291	0	0	105048000	0.030921426	0.427228212	1
BTOW3 BZ Equity	2009	0.001899	0.610582	0.02048298	0.2107046	0.170420439	0	0	0	1	0.297546618	9.493724402	1	47.609	0.015274418	0.469321996	0.026174368	0.293777525	0.06356293	0	0	23732000	0.192868665	0.024684027	1
BTOW3 BZ Equity	2010	0.001648	0.647049	0.010456679	0.3912477	0	0	0	0	1	0.192773963	9.578968416	1	33.587	0.00885529	0.610581994	0.02048298	0.210704595	0.170420438	0	0	360114016	0.297546625	0.015274418	0
BTOW3 BZ Equity	2011	0.000906	0.516107	-0.021801323	0.348878751	0	0	0	0	0	0.14865122	9.609975077	1	-89.168	-0.021889405	0.64704901	0.010456679	0.39124769	0	0	0	751566976	0.192773968	0.00885529	0
BTOW3 BZ Equity	2012	0.001319	0.576352	-0.035654067	0.275106152	0.240689386	0	0	0	0	-0.078296665	9.626559718	1	-170.667	-0.040326436	0.516107023	-0.021801323	0.348878741	0	0	0	924009024	0.148651227	-0.021889405	1
BTOW3 BZ Equity	2013	0.001055	0.541417	-0.024126798	0.235040494	0	0	0	0	1	-0.176124572	9.682365238	1	-159.562	-0.033156161	0.576352	-0.035654068	0.275106162	0.240689382	0	0	1400807936	-0.078296661	-0.040326435	0
BTOW3 BZ Equity	2014	0.00192	0.250108	-0.021390144	0.095650074	0	0	0	0	0	-0.192319143	9.78451031	1	-163.313	-0.026823191	0.541417003	-0.024126798	0.235040501	0	0	0	1489383936	-0.176124573	-0.03315616	0
BTOW3 BZ Equity	2015	0.001442	0.422299	-0.042055402	0.176009606	0	0	0	0	0	-0.053033051	9.901122253	1	-418.384	-0.052535493	0.250108004	-0.021390144	0.095650077	0	0	0	1586169984	-0.19231914	-0.026823191	0
CAMB4 BZ Equity	2006							1																	
CAMB4 BZ Equity	2007		0.357171	-0.05299423	-0.082276578	0	0	1			0.057158095	8.130182543		-7.145	-0.052944358										0
CAMB4 BZ Equity	2008		0.453722	-0.024457132	0.103462741	0	0	1	0	0	0.20200164	8.165422401	0	-4.138	-0.028272752	0.357170999	-0.052994229	-0.082276575	0	0	1	-13010000	0.057158094	-0.052944358	0
CAMB4 BZ Equity	2009		0.374022	0.425611247	0.587652128	0	0	1	0	0	0.104587388	8.331510301	0	69.63	0.324553349	0.453722	-0.024457132	0.103462741	0	0	1	-4897000	0.202001646	-0.028272752	0
CAMB4 BZ Equity	2010		0.40644	0.052862426	0.362535216	0	0	1	0	0	3.115296855	8.348150983	0	9.449	0.042387213	0.374022007	0.425611258	0.587652147	0	0	1	26335000	0.104587391	0.324553341	0
CAMB4 BZ Equity	2011		0.502448	0.028046095	0.271489707	0	0	1	0	0	0.272313323	8.394027687	0	6.559	0.026473414	0.40643999	0.052862424	0.362535208	0	0	1	61370000	3.115296841	0.042387214	0
CAMB4 BZ Equity	2012		0.643402	-0.113289459	0.171520068	0	0	1	0	0	0.162018625	8.445250709	0	-27.818	-0.099787282	0.502448022	0.028046096	0.27148971	0	0	1	80372000	0.272313327	0.026473414	0
CAMB4 BZ Equity	2013	0.01927374	0.60761	0.000980065	0.176658301	0	0	1	0	0	-1.969694824	8.4380231	0	0.264	0.000962899	0.64340198	-0.113289461	0.171520069	0	0	1	69125000	0.162018627	-0.09978728	0
CAMB4 BZ Equity	2014	0.020009582	0.560199	0.051979542	0.074437054	0	0	1	0	0	0.01484397	8.452226645	0	14.127	0.049868155	0.607609987	0.000980065	0.176658303	0	0	1	74844000	-1.969694853	0.000962899	0
CAMB4 BZ Equity	2015	0.019725866	0.576615	-0.10504186	-0.303634946	0	0	1	0	0	0.459638848	8.453110318	0	-28.105	-0.09900868	0.560199022	0.051979542	0.074437052	0	0	1	49781000	0.01484397	0.049868155	0
CBEE3 BZ Equity	2006							1																	
CBEE3 BZ Equity	2007		0.380763	0.031885415	0.259555197	0.007824024	0	1			0.130443062	9.343775767		153.331	0.069479103										0
CBEE3 BZ Equity	2008	0.031708106	0.339469	0.062709697	0.346544815	0	0	1	1	0	0.096919984	9.327705414	0	281.386	0.132311341	0.380762994	0.031885415	0.259555191	0.007824024	0	1	146200000	0.130443066	0.0694791	0
CBEE3 BZ Equity	2009	0.024386234	0.331733	0.080091086	0.484154717	0.07355192	0	1	1	0	0.182020594	9.389401603	0	360.86	0.147209942	0.339468986	0.062709697	0.346544802	0	0	1	398664000	0.096919984	0.132311344	1
CBEE3 BZ Equity	2010	0.026558471	0.286618	0.050095442	0.075366497	0	0	1	1	1	0.232214838	9.498442614	0	216.092	0.068579778	0.331732988	0.080091089	0.484154731	0.073551923	0	1	474289984	0.18202059	0.147209942	0
CBEE3 BZ Equity	2011	0.007636222	0.303009	0.045154362	0.022165882	0.09663407	0	1	1	0	0.136467465	9.498968391	0	210.352	0.066677338	0.286617994	0.050095443	0.075366497	0	0	1	299094016	0.232214838	0.068579778	1
CBEE3 BZ Equity	2012	0.009123571	0.259347	0.094351595	0.087416173	0	0	1	1	1	0.128597769	9.520138974	0	493.376	0.148949499	0.303009003	0.045154363	0.022165881	0.096634068	0	1	-320230016	0.136467472	0.066677339	0
CBEE3 BZ Equity	2013	0.009225777	0.267142	0.090164922	0.279714688	0.083434654	0	1	1	0	0.240339902	9.567142751	0	515.059	0.139544984	0.259346992	0.094351597	0.087416172	0	0	1	-291986016	0.128597766	0.148949504	1
CBEE3 BZ Equity	2014	0.007751792	0.290071	0.031248792	0.227136698	1.6039E-10	0	1	1	1	0.207616015	9.585396652	0	194.83	0.050612662	0.267141998	0.090164922	0.279714674	0.083434656	0	1	-207540000	0.240339905	0.139544979	1
CBEE3 BZ Equity	2015	0.007287083	0.343366	-0.004506475	0.06263044	1.27901E-10	0	1	1	1	0.075131923	9.660997453	0	-35.234	-0.007690676	0.290071011	0.031248791	0.227136701	1.6039E-10	0	1	236853008	0.207616016	0.050612662	1
CEBR5 BZ Equity	2006							0																	
CEBR5 BZ Equity	2007		0.09851	0.088185599	0.107239265	0	0	0			-0.418143261	8.954843832		120.302	0.133483939										1
CEBR5 BZ Equity	2008		0.047334	0.040662619	-0.111167152	0	0	0	1	1	0.356120102	8.941455279	0	66.941	0.076601437	0.098509997	0.088185601	0.107239269	0	0	0	-54180000	-0.418143272	0.133483946	0
CEBR5 BZ Equity	2009	0.007519217	0.23433	0.026241206	-0.032201035	0	0	0	1	0	0.120155658	8.979399032	0	52.535	0.055087074	0.047334	0.04066262	-0.111167155	0	0	0	-26587000	0.35612011	0.076601438	0
